"TermDesc","Department","CRN","Subject","Course","Section","Title","CurrentEnrollment","Capacity","CrosslistID","CrosslistEnrollment","WaitlistEnrollment","WaitlistCapacity","ScheduleMethod","Days","BeginTime","EndTime","Bldg","Room","Center","StartDate","EndDate","Instructor"
"Fall 2026",Mathematics,73862,STAT,C1000,966,"Introduction to Statistics",35,35,,,10,10,Hyb,"F; TBA","1210; TBA","1400; TBA","HC; TBA",205,Ocean,8/31/2026,12/22/2026,"Stevens; Staff"
"Fall 2026",Mathematics,73860,STAT,C1000,967,"Introduction to Statistics",35,35,,,5,10,Hyb,"TBA; F; F; F; F; F","TBA; 1110; 1110; 1110; 1110; 1110","TBA; 1300; 1300; 1300; 1300; 1300","TBA; STEM; STEM; STEM; STEM; STEM","317; 317; 317; 317; 317",Ocean,9/28/2026,12/22/2026,"Bertens; Staff; Staff; Staff; Staff; Staff"
"Fall 2026",Mathematics,74015,STAT,C1000,968,"Introduction to Statistics",29,35,,,8,10,Hyb,"W; TBA","1210; TBA","1425; TBA","HBB; TBA",255,Ocean,8/31/2026,12/22/2026,"Page II; Staff"
"Fall 2026",Mathematics,74021,STAT,C1000,969,"Introduction to Statistics",35,35,,,1,10,Hyb,"T; TBA","1310; TBA","1525; TBA","HBB; TBA",255,Ocean,8/31/2026,12/22/2026,"Nguyen; Staff"
"Fall 2026",Mathematics,73864,STAT,C1000,S01,"Introduction to Statistics",35,35,,,1,10,Lec,MW,1310,1525,BATL,753,Ocean,8/18/2026,12/22/2026,Maoujoudi
"Fall 2026",Mathematics,73865,STAT,C1000,S02,"Introduction to Statistics",35,35,,,0,10,Lec,MW,1110,1325,HC,205,Ocean,8/18/2026,12/22/2026,Vysotskiy
"Fall 2026",Mathematics,73868,STAT,C1000,S31,"Introduction to Statistics",40,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,Fredericks
"Fall 2026",Mathematics,73867,STAT,C1000,S51,"Introduction to Statistics",35,35,,,1,10,Lec,TR,1810,2025,HC,206,Ocean,8/18/2026,12/22/2026,Rebouh
"Fall 2026",Mathematics,74341,STAT,C1000,S61,"Introduction to Statistics",39,40,,,10,10,Hyb,"TBA; S","TBA; 1010","TBA; 1200","TBA; HBB",340,Ocean,8/18/2026,12/22/2026,"Page II; Staff"
"Fall 2026",Mathematics,73871,STAT," 80S",S01,"Support for Statistics",35,35,,,1,10,Lec,MW,1210,1300,BATL,753,Ocean,8/18/2026,12/22/2026,Maoujoudi
"Fall 2026",Mathematics,73872,STAT," 80S",S02,"Support for Statistics",35,35,,,0,10,Lec,MW,1410,1500,HC,205,Ocean,8/18/2026,12/22/2026,Vysotskiy
"Fall 2026",Mathematics,73875,STAT," 80S",S31,"Support for Statistics",40,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,Fredericks
"Fall 2026",Mathematics,73874,STAT," 80S",S51,"Support for Statistics",35,35,,,1,10,Lec,TR,1710,1800,HC,206,Ocean,8/18/2026,12/22/2026,Rebouh
"Fall 2026",Mathematics,74342,STAT," 80S",S61,"Support for Statistics",39,40,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,"Page II"
"Fall 2026",Physics,71479,PHYC,"  2A",831,"Introductory Physics",35,35,,,10,10,Onl,"TBA; TBA","TBA; TBA","TBA; TBA","TBA; TBA",,Online,8/18/2026,12/22/2026,"Evans; Evans"
"Fall 2026",Physics,71480,PHYC,"  2A",832,"Introductory Physics",35,35,,,10,10,Onl,"TBA; TBA","TBA; TBA","TBA; TBA","TBA; TBA",,Online,8/18/2026,12/22/2026,"Evans; Evans"
"Fall 2026",Physics,72488,PHYC,"  2A",833,"Introductory Physics",35,35,,,10,10,Onl,"TBA; TBA","TBA; TBA","TBA; TBA","TBA; TBA",,Online,8/18/2026,12/22/2026,"Evans; Evans"
"Fall 2026",Physics,71487,PHYC,"  4A",001,"Mechanics for Sci and Engn",35,35,,,1,10,L/L,"MWF; M","1110; 1010","1200; 1100","SCIE; SCIE","100; 108",Ocean,8/18/2026,12/22/2026,"King; King"
"Fall 2026",Physics,71488,PHYC,"  4A",002,"Mechanics for Sci and Engn",35,35,,,3,10,L/L,"MWF; W","1110; 1210","1200; 1300","SCIE; SCIE","100; 108",Ocean,8/18/2026,12/22/2026,"King; King"
"Fall 2026",Physics,71489,PHYC,"  4A",003,"Mechanics for Sci and Engn",35,35,,,2,10,L/L,"MWF; F","1110; 1210","1200; 1300","SCIE; SCIE","100; 108",Ocean,8/18/2026,12/22/2026,"King; King"
"Fall 2026",Physics,71494,PHYC,"  4B",001,"Elec & Mag for Sci and Engn",34,35,,,0,10,L/L,"MWF; M","1310; 1210","1400; 1300","SCIE; SCIE","100; 113",Ocean,8/18/2026,12/22/2026,"Westerberg; Westerberg"
"Fall 2026",Physics,71495,PHYC,"  4B",002,"Elec & Mag for Sci and Engn",29,35,,,0,10,L/L,"MWF; W","1310; 1210","1400; 1300","SCIE; SCIE","100; 113",Ocean,8/18/2026,12/22/2026,"Westerberg; Westerberg"
"Fall 2026",Physics,71496,PHYC,"  4B",003,"Elec & Mag for Sci and Engn",34,35,,,0,10,L/L,"MWF; F","1310; 1210","1400; 1300","SCIE; SCIE","100; 113",Ocean,8/18/2026,12/22/2026,"Westerberg; Westerberg"
"Fall 2026",Physics,71501,PHYC,"  4C",001,"Wave & Therm for Sci and Engn",48,48,,,0,10,L/L,"MWF; F","1410; 1510","1500; 1600","SCIE; SCIE","108; 108",Ocean,8/18/2026,12/22/2026,"Westerberg; Westerberg"
"Fall 2026",Physics,72774,PHYC," 10",001,"Conceptual Physics",80,80,,,5,10,Lec,TR,1110,1225,SCIE,100,Ocean,8/18/2026,12/22/2026,Cauthen
"Fall 2026",Physics,71474,PHYC," 10",831,"Conceptual Physics",110,110,,,10,10,Onl,TBA,TBA,TBA,TBA,,Online,8/18/2026,12/22/2026,Cauthen
"Fall 2026",Physics,71475,PHYC," 10L",001,"Conceptual Physics Laboratory",24,24,,,10,10,Lab,T,0810,1100,SCIE,158,Ocean,8/18/2026,12/22/2026,Yadak
"Fall 2026",Physics,74190,PHYC," 10L",002,"Conceptual Physics Laboratory",24,24,,,7,10,Lab,T,1110,1400,SCIE,158,Ocean,8/18/2026,12/22/2026,Yadak
"Fall 2026",Physics,71476,PHYC," 10L",003,"Conceptual Physics Laboratory",24,24,,,10,10,Lab,T,1410,1700,SCIE,158,Ocean,8/18/2026,12/22/2026,Kaci
"Fall 2026",Physics,71482,PHYC," 2AC",931,"Intro Phyc I Calc Sup",42,50,,,0,10,Onl,TBA,TBA,TBA,TBA,,Online,8/31/2026,12/22/2026,Pevyhouse
"Fall 2026",Physics,71483,PHYC," 2AL",001,"Intro to Physics Laboratory I",24,24,,,9,10,Lab,T,1410,1700,SCIE,178,Ocean,8/18/2026,12/22/2026,Cauthen
"Fall 2026",Physics,71484,PHYC," 2AL",002,"Intro to Physics Laboratory I",24,24,,,10,10,Lab,W,1410,1700,SCIE,178,Ocean,8/18/2026,12/22/2026,Cauthen
"Fall 2026",Physics,72489,PHYC," 2AL",003,"Intro to Physics Laboratory I",24,24,,,9,10,Lab,R,1410,1700,SCIE,178,Ocean,8/18/2026,12/22/2026,Cauthen
"Fall 2026",Physics,71486,PHYC," 41",001,"Preparatory Physics",28,50,,,0,10,Lec,T,1110,1400,SCIE,108,Ocean,8/18/2026,12/22/2026,Kaci
"Fall 2026",Physics,71490,PHYC," 4AL",001,"Mech Lab For Sci & Eng",24,24,,,7,10,Lab,W,1410,1700,SCIE,179,Ocean,8/18/2026,12/22/2026,King
"Fall 2026",Physics,71491,PHYC," 4AL",002,"Mech Lab For Sci & Eng",24,24,,,2,10,Lab,R,1110,1400,SCIE,179,Ocean,8/18/2026,12/22/2026,King
"Fall 2026",Physics,74191,PHYC," 4AL",003,"Mech Lab For Sci & Eng",22,24,,,0,10,Lab,R,1410,1700,SCIE,179,Ocean,8/18/2026,12/22/2026,King
"Fall 2026",Physics,74192,PHYC," 4AL",004,"Mech Lab For Sci & Eng",24,24,,,6,10,Lab,F,1410,1700,SCIE,179,Ocean,8/18/2026,12/22/2026,King
"Fall 2026",Physics,71497,PHYC," 4BL",001,"E&M Lab For Sci & Eng",24,24,,,8,10,Lab,M,1410,1700,SCIE,158,Ocean,8/18/2026,12/22/2026,Bollinger
"Fall 2026",Physics,71498,PHYC," 4BL",002,"E&M Lab For Sci & Eng",24,24,,,6,10,Lab,W,1410,1700,SCIE,158,Ocean,8/18/2026,12/22/2026,Bollinger
"Fall 2026",Physics,71499,PHYC," 4BL",003,"E&M Lab For Sci & Eng",24,24,,,7,10,Lab,F,1410,1700,SCIE,158,Ocean,8/18/2026,12/22/2026,Bollinger
"Fall 2026",Physics,71504,PHYC," 4CL",001,"Wave & Therm Lab For Sci & Eng",24,24,,,0,10,Lab,W,1510,1800,SCIE,159,Ocean,8/18/2026,12/22/2026,Yadak
"Fall 2026",Physics,74359,PHYC," 4CL",002,"Wave & Therm Lab For Sci & Eng",18,24,,,0,10,Lab,"M; M","1510; 1510","1800; 1800","SCIE; SCIE","159; 159",Ocean,8/18/2026,12/22/2026,"Evans; Yadak"
